02.12.2022_21:27:18[10, 33, 55, 30, 63, 68, 35, 47, 35, 8, 31, 78, 23, 94, 22, 34, 39, 80, 43, 34, 53, 65, 89, 88, 5, 4, 98, 59, 87, 89, 43, 97, 31, 59, 47, 13, 73, 4, 90, 45, 60, 5, 16, 27, 6, 53, 69, 33, 90, 12]
02.12.2022_21:27:18[10, 33, 55, 30, 63, 68, 35, 47, 35, 8, 31, 78, 23, 94, 22, 34, 39, 80, 43, 34, 53, 65, 89, 88, 5, 4, 59, 98, 87, 89, 43, 97, 31, 59, 47, 13, 73, 4, 90, 45, 60, 5, 16, 27, 6, 53, 69, 33, 90, 12]
02.12.2022_21:27:18[10, 33, 55, 30, 63, 68, 35, 47, 35, 8, 31, 78, 23, 94, 22, 34, 39, 80, 43, 34, 53, 65, 89, 88, 5, 4, 59, 87, 98, 89, 43, 97, 31, 59, 47, 13, 73, 4, 90, 45, 60, 5, 16, 27, 6, 53, 69, 33, 90, 12]
02.12.2022_21:27:18[10, 33, 55, 30, 63, 68, 35, 47, 35, 8, 31, 78, 23, 94, 22, 34, 39, 80, 43, 34, 53, 65, 89, 88, 5, 4, 59, 87, 89, 98, 43, 97, 31, 59, 47, 13, 73, 4, 90, 45, 60, 5, 16, 27, 6, 53, 69, 33, 90, 12]
02.12.2022_21:27:18[10, 33, 55, 30, 63, 68, 35, 47, 35, 8, 31, 78, 23, 94, 22, 34, 39, 80, 43, 34, 53, 65, 89, 88, 5, 4, 59, 87, 89, 43, 98, 97, 31, 59, 47, 13, 73, 4, 90, 45, 60, 5, 16, 27, 6, 53, 69, 33, 90, 12]
02.12.2022_21:27:18[10, 33, 55, 30, 63, 68, 35, 47, 35, 8, 31, 78, 23, 94, 22, 34, 39, 80, 43, 34, 53, 65, 89, 88, 5, 4, 59, 87, 89, 43, 97, 98, 31, 59, 47, 13, 73, 4, 90, 45, 60, 5, 16, 27, 6, 53, 69, 33, 90, 12]
02.12.2022_21:27:18[10, 33, 55, 30, 63, 68, 35, 47, 35, 8, 31, 78, 23, 94, 22, 34, 39, 80, 43, 34, 53, 65, 89, 88, 5, 4, 59, 87, 89, 43, 97, 31, 98, 59, 47, 13, 73, 4, 90, 45, 60, 5, 16, 27, 6, 53, 69, 33, 90, 12]
02.12.2022_21:27:18[10, 33, 55, 30, 63, 68, 35, 47, 35, 8, 31, 78, 23, 94, 22, 34, 39, 80, 43, 34, 53, 65, 89, 88, 5, 4, 59, 87, 89, 43, 97, 31, 59, 98, 47, 13, 73, 4, 90, 45, 60, 5, 16, 27, 6, 53, 69, 33, 90, 12]
02.12.2022_21:27:18[10, 33, 55, 30, 63, 68, 35, 47, 35, 8, 31, 78, 23, 94, 22, 34, 39, 80, 43, 34, 53, 65, 89, 88, 5, 4, 59, 87, 89, 43, 97, 31, 59, 47, 98, 13, 73, 4, 90, 45, 60, 5, 16, 27, 6, 53, 69, 33, 90, 12]
02.12.2022_21:27:18[10, 33, 55, 30, 63, 68, 35, 47, 35, 8, 31, 78, 23, 94, 22, 34, 39, 80, 43, 34, 53, 65, 89, 88, 5, 4, 59, 87, 89, 43, 97, 31, 59, 47, 13, 98, 73, 4, 90, 45, 60, 5, 16, 27, 6, 53, 69, 33, 90, 12]
02.12.2022_21:27:18[10, 33, 55, 30, 63, 68, 35, 47, 35, 8, 31, 78, 23, 94, 22, 34, 39, 80, 43, 34, 53, 65, 89, 88, 5, 4, 59, 87, 89, 43, 97, 31, 59, 47, 13, 73, 98, 4, 90, 45, 60, 5, 16, 27, 6, 53, 69, 33, 90, 12]
02.12.2022_21:27:18[10, 33, 55, 30, 63, 68, 35, 47, 35, 8, 31, 78, 23, 94, 22, 34, 39, 80, 43, 34, 53, 65, 89, 88, 5, 4, 59, 87, 89, 43, 97, 31, 59, 47, 13, 73, 4, 98, 90, 45, 60, 5, 16, 27, 6, 53, 69, 33, 90, 12]
02.12.2022_21:27:18[10, 33, 55, 30, 63, 68, 35, 47, 35, 8, 31, 78, 23, 94, 22, 34, 39, 80, 43, 34, 53, 65, 89, 88, 5, 4, 59, 87, 89, 43, 97, 31, 59, 47, 13, 73, 4, 90, 98, 45, 60, 5, 16, 27, 6, 53, 69, 33, 90, 12]
02.12.2022_21:27:18[10, 33, 55, 30, 63, 68, 35, 47, 35, 8, 31, 78, 23, 94, 22, 34, 39, 80, 43, 34, 53, 65, 89, 88, 5, 4, 59, 87, 89, 43, 97, 31, 59, 47, 13, 73, 4, 90, 45, 98, 60, 5, 16, 27, 6, 53, 69, 33, 90, 12]
02.12.2022_21:27:18[10, 33, 55, 30, 63, 68, 35, 47, 35, 8, 31, 78, 23, 94, 22, 34, 39, 80, 43, 34, 53, 65, 89, 88, 5, 4, 59, 87, 89, 43, 97, 31, 59, 47, 13, 73, 4, 90, 45, 60, 98, 5, 16, 27, 6, 53, 69, 33, 90, 12]
02.12.2022_21:27:18[10, 33, 55, 30, 63, 68, 35, 47, 35, 8, 31, 78, 23, 94, 22, 34, 39, 80, 43, 34, 53, 65, 89, 88, 5, 4, 59, 87, 89, 43, 97, 31, 59, 47, 13, 73, 4, 90, 45, 60, 5, 98, 16, 27, 6, 53, 69, 33, 90, 12]
02.12.2022_21:27:18[10, 33, 55, 30, 63, 68, 35, 47, 35, 8, 31, 78, 23, 94, 22, 34, 39, 80, 43, 34, 53, 65, 89, 88, 5, 4, 59, 87, 89, 43, 97, 31, 59, 47, 13, 73, 4, 90, 45, 60, 5, 16, 98, 27, 6, 53, 69, 33, 90, 12]
02.12.2022_21:27:18[10, 33, 55, 30, 63, 68, 35, 47, 35, 8, 31, 78, 23, 94, 22, 34, 39, 80, 43, 34, 53, 65, 89, 88, 5, 4, 59, 87, 89, 43, 97, 31, 59, 47, 13, 73, 4, 90, 45, 60, 5, 16, 27, 98, 6, 53, 69, 33, 90, 12]
02.12.2022_21:27:18[10, 33, 55, 30, 63, 68, 35, 47, 35, 8, 31, 78, 23, 94, 22, 34, 39, 80, 43, 34, 53, 65, 89, 88, 5, 4, 59, 87, 89, 43, 97, 31, 59, 47, 13, 73, 4, 90, 45, 60, 5, 16, 27, 6, 98, 53, 69, 33, 90, 12]
02.12.2022_21:27:18[10, 33, 55, 30, 63, 68, 35, 47, 35, 8, 31, 78, 23, 94, 22, 34, 39, 80, 43, 34, 53, 65, 89, 88, 5, 4, 59, 87, 89, 43, 97, 31, 59, 47, 13, 73, 4, 90, 45, 60, 5, 16, 27, 6, 53, 98, 69, 33, 90, 12]
02.12.2022_21:27:18[10, 33, 55, 30, 63, 68, 35, 47, 35, 8, 31, 78, 23, 94, 22, 34, 39, 80, 43, 34, 53, 65, 89, 88, 5, 4, 59, 87, 89, 43, 97, 31, 59, 47, 13, 73, 4, 90, 45, 60, 5, 16, 27, 6, 53, 69, 98, 33, 90, 12]
02.12.2022_21:27:18[10, 33, 55, 30, 63, 68, 35, 47, 35, 8, 31, 78, 23, 94, 22, 34, 39, 80, 43, 34, 53, 65, 89, 88, 5, 4, 59, 87, 89, 43, 97, 31, 59, 47, 13, 73, 4, 90, 45, 60, 5, 16, 27, 6, 53, 69, 33, 98, 90, 12]
02.12.2022_21:27:18[10, 33, 55, 30, 63, 68, 35, 47, 35, 8, 31, 78, 23, 94, 22, 34, 39, 80, 43, 34, 53, 65, 89, 88, 5, 4, 59, 87, 89, 43, 97, 31, 59, 47, 13, 73, 4, 90, 45, 60, 5, 16, 27, 6, 53, 69, 33, 90, 98, 12]
02.12.2022_21:27:18[10, 33, 55, 30, 63, 68, 35, 47, 35, 8, 31, 78, 23, 94, 22, 34, 39, 80, 43, 34, 53, 65, 89, 88, 5, 4, 59, 87, 89, 43, 97, 31, 59, 47, 13, 73, 4, 90, 45, 60, 5, 16, 27, 6, 53, 69, 33, 90, 12, 98]
02.12.2022_21:27:18[10, 33, 30, 55, 63, 68, 35, 47, 35, 8, 31, 78, 23, 94, 22, 34, 39, 80, 43, 34, 53, 65, 89, 88, 5, 4, 59, 87, 89, 43, 97, 31, 59, 47, 13, 73, 4, 90, 45, 60, 5, 16, 27, 6, 53, 69, 33, 90, 12, 98]
02.12.2022_21:27:18[10, 33, 30, 55, 63, 35, 68, 47, 35, 8, 31, 78, 23, 94, 22, 34, 39, 80, 43, 34, 53, 65, 89, 88, 5, 4, 59, 87, 89, 43, 97, 31, 59, 47, 13, 73, 4, 90, 45, 60, 5, 16, 27, 6, 53, 69, 33, 90, 12, 98]
02.12.2022_21:27:18[10, 33, 30, 55, 63, 35, 47, 68, 35, 8, 31, 78, 23, 94, 22, 34, 39, 80, 43, 34, 53, 65, 89, 88, 5, 4, 59, 87, 89, 43, 97, 31, 59, 47, 13, 73, 4, 90, 45, 60, 5, 16, 27, 6, 53, 69, 33, 90, 12, 98]
02.12.2022_21:27:18[10, 33, 30, 55, 63, 35, 47, 35, 68, 8, 31, 78, 23, 94, 22, 34, 39, 80, 43, 34, 53, 65, 89, 88, 5, 4, 59, 87, 89, 43, 97, 31, 59, 47, 13, 73, 4, 90, 45, 60, 5, 16, 27, 6, 53, 69, 33, 90, 12, 98]
02.12.2022_21:27:18[10, 33, 30, 55, 63, 35, 47, 35, 8, 68, 31, 78, 23, 94, 22, 34, 39, 80, 43, 34, 53, 65, 89, 88, 5, 4, 59, 87, 89, 43, 97, 31, 59, 47, 13, 73, 4, 90, 45, 60, 5, 16, 27, 6, 53, 69, 33, 90, 12, 98]
02.12.2022_21:27:18[10, 33, 30, 55, 63, 35, 47, 35, 8, 31, 68, 78, 23, 94, 22, 34, 39, 80, 43, 34, 53, 65, 89, 88, 5, 4, 59, 87, 89, 43, 97, 31, 59, 47, 13, 73, 4, 90, 45, 60, 5, 16, 27, 6, 53, 69, 33, 90, 12, 98]
02.12.2022_21:27:18[10, 33, 30, 55, 63, 35, 47, 35, 8, 31, 68, 23, 78, 94, 22, 34, 39, 80, 43, 34, 53, 65, 89, 88, 5, 4, 59, 87, 89, 43, 97, 31, 59, 47, 13, 73, 4, 90, 45, 60, 5, 16, 27, 6, 53, 69, 33, 90, 12, 98]
02.12.2022_21:27:18[10, 33, 30, 55, 63, 35, 47, 35, 8, 31, 68, 23, 78, 22, 94, 34, 39, 80, 43, 34, 53, 65, 89, 88, 5, 4, 59, 87, 89, 43, 97, 31, 59, 47, 13, 73, 4, 90, 45, 60, 5, 16, 27, 6, 53, 69, 33, 90, 12, 98]
02.12.2022_21:27:18[10, 33, 30, 55, 63, 35, 47, 35, 8, 31, 68, 23, 78, 22, 34, 94, 39, 80, 43, 34, 53, 65, 89, 88, 5, 4, 59, 87, 89, 43, 97, 31, 59, 47, 13, 73, 4, 90, 45, 60, 5, 16, 27, 6, 53, 69, 33, 90, 12, 98]
02.12.2022_21:27:18[10, 33, 30, 55, 63, 35, 47, 35, 8, 31, 68, 23, 78, 22, 34, 39, 94, 80, 43, 34, 53, 65, 89, 88, 5, 4, 59, 87, 89, 43, 97, 31, 59, 47, 13, 73, 4, 90, 45, 60, 5, 16, 27, 6, 53, 69, 33, 90, 12, 98]
02.12.2022_21:27:18[10, 33, 30, 55, 63, 35, 47, 35, 8, 31, 68, 23, 78, 22, 34, 39, 80, 94, 43, 34, 53, 65, 89, 88, 5, 4, 59, 87, 89, 43, 97, 31, 59, 47, 13, 73, 4, 90, 45, 60, 5, 16, 27, 6, 53, 69, 33, 90, 12, 98]
02.12.2022_21:27:18[10, 33, 30, 55, 63, 35, 47, 35, 8, 31, 68, 23, 78, 22, 34, 39, 80, 43, 94, 34, 53, 65, 89, 88, 5, 4, 59, 87, 89, 43, 97, 31, 59, 47, 13, 73, 4, 90, 45, 60, 5, 16, 27, 6, 53, 69, 33, 90, 12, 98]
02.12.2022_21:27:18[10, 33, 30, 55, 63, 35, 47, 35, 8, 31, 68, 23, 78, 22, 34, 39, 80, 43, 34, 94, 53, 65, 89, 88, 5, 4, 59, 87, 89, 43, 97, 31, 59, 47, 13, 73, 4, 90, 45, 60, 5, 16, 27, 6, 53, 69, 33, 90, 12, 98]
02.12.2022_21:27:18[10, 33, 30, 55, 63, 35, 47, 35, 8, 31, 68, 23, 78, 22, 34, 39, 80, 43, 34, 53, 94, 65, 89, 88, 5, 4, 59, 87, 89, 43, 97, 31, 59, 47, 13, 73, 4, 90, 45, 60, 5, 16, 27, 6, 53, 69, 33, 90, 12, 98]
02.12.2022_21:27:18[10, 33, 30, 55, 63, 35, 47, 35, 8, 31, 68, 23, 78, 22, 34, 39, 80, 43, 34, 53, 65, 94, 89, 88, 5, 4, 59, 87, 89, 43, 97, 31, 59, 47, 13, 73, 4, 90, 45, 60, 5, 16, 27, 6, 53, 69, 33, 90, 12, 98]
02.12.2022_21:27:18[10, 33, 30, 55, 63, 35, 47, 35, 8, 31, 68, 23, 78, 22, 34, 39, 80, 43, 34, 53, 65, 89, 94, 88, 5, 4, 59, 87, 89, 43, 97, 31, 59, 47, 13, 73, 4, 90, 45, 60, 5, 16, 27, 6, 53, 69, 33, 90, 12, 98]
02.12.2022_21:27:18[10, 33, 30, 55, 63, 35, 47, 35, 8, 31, 68, 23, 78, 22, 34, 39, 80, 43, 34, 53, 65, 89, 88, 94, 5, 4, 59, 87, 89, 43, 97, 31, 59, 47, 13, 73, 4, 90, 45, 60, 5, 16, 27, 6, 53, 69, 33, 90, 12, 98]
02.12.2022_21:27:18[10, 33, 30, 55, 63, 35, 47, 35, 8, 31, 68, 23, 78, 22, 34, 39, 80, 43, 34, 53, 65, 89, 88, 5, 94, 4, 59, 87, 89, 43, 97, 31, 59, 47, 13, 73, 4, 90, 45, 60, 5, 16, 27, 6, 53, 69, 33, 90, 12, 98]
02.12.2022_21:27:18[10, 33, 30, 55, 63, 35, 47, 35, 8, 31, 68, 23, 78, 22, 34, 39, 80, 43, 34, 53, 65, 89, 88, 5, 4, 94, 59, 87, 89, 43, 97, 31, 59, 47, 13, 73, 4, 90, 45, 60, 5, 16, 27, 6, 53, 69, 33, 90, 12, 98]
02.12.2022_21:27:18[10, 33, 30, 55, 63, 35, 47, 35, 8, 31, 68, 23, 78, 22, 34, 39, 80, 43, 34, 53, 65, 89, 88, 5, 4, 59, 94, 87, 89, 43, 97, 31, 59, 47, 13, 73, 4, 90, 45, 60, 5, 16, 27, 6, 53, 69, 33, 90, 12, 98]
02.12.2022_21:27:18[10, 33, 30, 55, 63, 35, 47, 35, 8, 31, 68, 23, 78, 22, 34, 39, 80, 43, 34, 53, 65, 89, 88, 5, 4, 59, 87, 94, 89, 43, 97, 31, 59, 47, 13, 73, 4, 90, 45, 60, 5, 16, 27, 6, 53, 69, 33, 90, 12, 98]
02.12.2022_21:27:18[10, 33, 30, 55, 63, 35, 47, 35, 8, 31, 68, 23, 78, 22, 34, 39, 80, 43, 34, 53, 65, 89, 88, 5, 4, 59, 87, 89, 94, 43, 97, 31, 59, 47, 13, 73, 4, 90, 45, 60, 5, 16, 27, 6, 53, 69, 33, 90, 12, 98]
02.12.2022_21:27:18[10, 33, 30, 55, 63, 35, 47, 35, 8, 31, 68, 23, 78, 22, 34, 39, 80, 43, 34, 53, 65, 89, 88, 5, 4, 59, 87, 89, 43, 94, 97, 31, 59, 47, 13, 73, 4, 90, 45, 60, 5, 16, 27, 6, 53, 69, 33, 90, 12, 98]
02.12.2022_21:27:18[10, 33, 30, 55, 63, 35, 47, 35, 8, 31, 68, 23, 78, 22, 34, 39, 80, 43, 34, 53, 65, 89, 88, 5, 4, 59, 87, 89, 43, 94, 31, 97, 59, 47, 13, 73, 4, 90, 45, 60, 5, 16, 27, 6, 53, 69, 33, 90, 12, 98]
02.12.2022_21:27:18[10, 33, 30, 55, 63, 35, 47, 35, 8, 31, 68, 23, 78, 22, 34, 39, 80, 43, 34, 53, 65, 89, 88, 5, 4, 59, 87, 89, 43, 94, 31, 59, 97, 47, 13, 73, 4, 90, 45, 60, 5, 16, 27, 6, 53, 69, 33, 90, 12, 98]
02.12.2022_21:27:18[10, 33, 30, 55, 63, 35, 47, 35, 8, 31, 68, 23, 78, 22, 34, 39, 80, 43, 34, 53, 65, 89, 88, 5, 4, 59, 87, 89, 43, 94, 31, 59, 47, 97, 13, 73, 4, 90, 45, 60, 5, 16, 27, 6, 53, 69, 33, 90, 12, 98]
02.12.2022_21:27:18[10, 33, 30, 55, 63, 35, 47, 35, 8, 31, 68, 23, 78, 22, 34, 39, 80, 43, 34, 53, 65, 89, 88, 5, 4, 59, 87, 89, 43, 94, 31, 59, 47, 13, 97, 73, 4, 90, 45, 60, 5, 16, 27, 6, 53, 69, 33, 90, 12, 98]
02.12.2022_21:27:18[10, 33, 30, 55, 63, 35, 47, 35, 8, 31, 68, 23, 78, 22, 34, 39, 80, 43, 34, 53, 65, 89, 88, 5, 4, 59, 87, 89, 43, 94, 31, 59, 47, 13, 73, 97, 4, 90, 45, 60, 5, 16, 27, 6, 53, 69, 33, 90, 12, 98]
02.12.2022_21:27:18[10, 33, 30, 55, 63, 35, 47, 35, 8, 31, 68, 23, 78, 22, 34, 39, 80, 43, 34, 53, 65, 89, 88, 5, 4, 59, 87, 89, 43, 94, 31, 59, 47, 13, 73, 4, 97, 90, 45, 60, 5, 16, 27, 6, 53, 69, 33, 90, 12, 98]
02.12.2022_21:27:18[10, 33, 30, 55, 63, 35, 47, 35, 8, 31, 68, 23, 78, 22, 34, 39, 80, 43, 34, 53, 65, 89, 88, 5, 4, 59, 87, 89, 43, 94, 31, 59, 47, 13, 73, 4, 90, 97, 45, 60, 5, 16, 27, 6, 53, 69, 33, 90, 12, 98]
02.12.2022_21:27:18[10, 33, 30, 55, 63, 35, 47, 35, 8, 31, 68, 23, 78, 22, 34, 39, 80, 43, 34, 53, 65, 89, 88, 5, 4, 59, 87, 89, 43, 94, 31, 59, 47, 13, 73, 4, 90, 45, 97, 60, 5, 16, 27, 6, 53, 69, 33, 90, 12, 98]
02.12.2022_21:27:18[10, 33, 30, 55, 63, 35, 47, 35, 8, 31, 68, 23, 78, 22, 34, 39, 80, 43, 34, 53, 65, 89, 88, 5, 4, 59, 87, 89, 43, 94, 31, 59, 47, 13, 73, 4, 90, 45, 60, 97, 5, 16, 27, 6, 53, 69, 33, 90, 12, 98]
02.12.2022_21:27:18[10, 33, 30, 55, 63, 35, 47, 35, 8, 31, 68, 23, 78, 22, 34, 39, 80, 43, 34, 53, 65, 89, 88, 5, 4, 59, 87, 89, 43, 94, 31, 59, 47, 13, 73, 4, 90, 45, 60, 5, 97, 16, 27, 6, 53, 69, 33, 90, 12, 98]
02.12.2022_21:27:18[10, 33, 30, 55, 63, 35, 47, 35, 8, 31, 68, 23, 78, 22, 34, 39, 80, 43, 34, 53, 65, 89, 88, 5, 4, 59, 87, 89, 43, 94, 31, 59, 47, 13, 73, 4, 90, 45, 60, 5, 16, 97, 27, 6, 53, 69, 33, 90, 12, 98]
02.12.2022_21:27:18[10, 33, 30, 55, 63, 35, 47, 35, 8, 31, 68, 23, 78, 22, 34, 39, 80, 43, 34, 53, 65, 89, 88, 5, 4, 59, 87, 89, 43, 94, 31, 59, 47, 13, 73, 4, 90, 45, 60, 5, 16, 27, 97, 6, 53, 69, 33, 90, 12, 98]
02.12.2022_21:27:18[10, 33, 30, 55, 63, 35, 47, 35, 8, 31, 68, 23, 78, 22, 34, 39, 80, 43, 34, 53, 65, 89, 88, 5, 4, 59, 87, 89, 43, 94, 31, 59, 47, 13, 73, 4, 90, 45, 60, 5, 16, 27, 6, 97, 53, 69, 33, 90, 12, 98]
02.12.2022_21:27:18[10, 33, 30, 55, 63, 35, 47, 35, 8, 31, 68, 23, 78, 22, 34, 39, 80, 43, 34, 53, 65, 89, 88, 5, 4, 59, 87, 89, 43, 94, 31, 59, 47, 13, 73, 4, 90, 45, 60, 5, 16, 27, 6, 53, 97, 69, 33, 90, 12, 98]
02.12.2022_21:27:18[10, 33, 30, 55, 63, 35, 47, 35, 8, 31, 68, 23, 78, 22, 34, 39, 80, 43, 34, 53, 65, 89, 88, 5, 4, 59, 87, 89, 43, 94, 31, 59, 47, 13, 73, 4, 90, 45, 60, 5, 16, 27, 6, 53, 69, 97, 33, 90, 12, 98]
